dataset_id,module,n_genes,n_samples,cronbach_alpha,table_type,module_a,module_b,mean_correlation,n_pairs,interpretation_boundary
GSE318937_exercise_oleuropein,,,,,module_pair_correlation,nad_consumption_repair,stress_repair,0.172165405735217,2.0,structural co-expression description; not a between-group significance test
GSE318937_exercise_oleuropein,,,,,module_pair_correlation,sirtuin_repair,sirtuin_repair,0.0070650746583863,3.0,structural co-expression description; not a between-group significance test
GSE318937_exercise_oleuropein,,,,,module_pair_correlation,sirtuin_repair,stress_repair,-0.0166450952306617,3.0,structural co-expression description; not a between-group significance test
GSE318937_exercise_oleuropein,,,,,module_pair_correlation,ampk_mitochondria_repair,nad_salvage_core,0.0762156801225339,18.0,structural co-expression description; not a between-group significance test
GSE318937_exercise_oleuropein,,,,,module_pair_correlation,ampk_mitochondria_repair,nad_de_novo,0.0148255401497902,9.0,structural co-expression description; not a between-group significance test
GSE318937_exercise_oleuropein,,,,,module_pair_correlation,ampk_mitochondria_repair,nad_consumption_inflammation,0.12145636715553,6.0,structural co-expression description; not a between-group significance test
GSE318937_exercise_oleuropein,,,,,module_pair_correlation,ampk_mitochondria_repair,nad_consumption_repair,0.3213650202198883,6.0,structural co-expression description; not a between-group significance test
GSE318937_exercise_oleuropein,,,,,module_pair_correlation,ampk_mitochondria_repair,sirtuin_repair,0.122974573837806,9.0,structural co-expression description; not a between-group significance test
GSE318937_exercise_oleuropein,,,,,module_pair_correlation,ampk_mitochondria_repair,ampk_mitochondria_repair,0.1158447420989571,3.0,structural co-expression description; not a between-group significance test
GSE318937_exercise_oleuropein,,,,,module_pair_correlation,ampk_mitochondria_repair,mitochondrial_biogenesis,0.3011393984827202,6.0,structural co-expression description; not a between-group significance test
GSE318937_exercise_oleuropein,,,,,module_pair_correlation,ampk_mitochondria_repair,oxidative_stress_repair,0.0469505932464368,12.0,structural co-expression description; not a between-group significance test
GSE318937_exercise_oleuropein,,,,,module_pair_correlation,ampk_mitochondria_repair,nfkb_inflammation,-0.1427152089777047,21.0,structural co-expression description; not a between-group significance test
GSE318937_exercise_oleuropein,,,,,module_pair_correlation,ampk_mitochondria_repair,innate_immune_inflammation,-0.0264345768311457,9.0,structural co-expression description; not a between-group significance test
GSE318937_exercise_oleuropein,,,,,module_pair_correlation,ampk_mitochondria_repair,monocyte_macrophage,-0.1434136443066345,12.0,structural co-expression description; not a between-group significance test
GSE318937_exercise_oleuropein,,,,,module_pair_correlation,ampk_mitochondria_repair,macrophage_resolution,-0.0292719688252559,6.0,structural co-expression description; not a between-group significance test
GSE318937_exercise_oleuropein,,,,,module_pair_correlation,ampk_mitochondria_repair,insulin_metabolism,0.2245713650120181,12.0,structural co-expression description; not a between-group significance test
GSE318937_exercise_oleuropein,,,,,module_pair_correlation,ampk_mitochondria_repair,nutrient_sensing,0.3020523035460621,3.0,structural co-expression description; not a between-group significance test
GSE318937_exercise_oleuropein,,,,,module_pair_correlation,ampk_mitochondria_repair,stress_repair,0.1388476045061614,3.0,structural co-expression description; not a between-group significance test
GSE318937_exercise_oleuropein,,,,,module_pair_correlation,ampk_mitochondria_repair,dna_damage_repair,0.2133260330956302,9.0,structural co-expression description; not a between-group significance test
GSE318937_exercise_oleuropein,,,,,module_pair_correlation,ampk_mitochondria_repair,autophagy_repair,0.2703427188655004,12.0,structural co-expression description; not a between-group significance test
GSE318937_exercise_oleuropein,,,,,module_pair_correlation,ampk_mitochondria_repair,mitochondrial_stress,0.0269799053881059,6.0,structural co-expression description; not a between-group significance test
GSE318937_exercise_oleuropein,,,,,module_pair_correlation,mitochondrial_biogenesis,nad_salvage_core,0.1881020186747184,12.0,structural co-expression description; not a between-group significance test
GSE318937_exercise_oleuropein,,,,,module_pair_correlation,mitochondrial_biogenesis,nad_de_novo,0.171897597548396,6.0,structural co-expression description; not a between-group significance test
GSE318937_exercise_oleuropein,,,,,module_pair_correlation,mitochondrial_biogenesis,nad_consumption_inflammation,0.1828919955367965,4.0,structural co-expression description; not a between-group significance test
GSE318937_exercise_oleuropein,,,,,module_pair_correlation,mitochondrial_biogenesis,nad_consumption_repair,0.5055331113042147,4.0,structural co-expression description; not a between-group significance test
GSE318937_exercise_oleuropein,,,,,module_pair_correlation,mitochondrial_biogenesis,sirtuin_repair,0.3640319235325763,6.0,structural co-expression description; not a between-group significance test
GSE318937_exercise_oleuropein,,,,,module_pair_correlation,mitochondrial_biogenesis,mitochondrial_biogenesis,0.4143822954104464,1.0,structural co-expression description; not a between-group significance test
GSE318937_exercise_oleuropein,,,,,module_pair_correlation,mitochondrial_biogenesis,oxidative_stress_repair,0.3358934860080041,8.0,structural co-expression description; not a between-group significance test
GSE318937_exercise_oleuropein,,,,,module_pair_correlation,mitochondrial_biogenesis,nfkb_inflammation,-0.0700738430307732,14.0,structural co-expression description; not a between-group significance test
GSE318937_exercise_oleuropein,,,,,module_pair_correlation,mitochondrial_biogenesis,monocyte_macrophage,0.0582945718077656,8.0,structural co-expression description; not a between-group significance test
GSE318937_exercise_oleuropein,,,,,module_pair_correlation,mitochondrial_biogenesis,nutrient_sensing,0.6153095755832979,2.0,structural co-expression description; not a between-group significance test
GSE318937_exercise_oleuropein,,,,,module_pair_correlation,mitochondrial_biogenesis,stress_repair,-0.0174005137555477,2.0,structural co-expression description; not a between-group significance test
GSE318937_exercise_oleuropein,,,,,module_pair_correlation,mitochondrial_biogenesis,mitochondrial_stress,0.1641089880175848,4.0,structural co-expression description; not a between-group significance test
GSE318937_exercise_oleuropein,,,,,module_pair_correlation,oxidative_stress_repair,sirtuin_repair,0.2911765150757581,12.0,structural co-expression description; not a between-group significance test
GSE318937_exercise_oleuropein,,,,,module_pair_correlation,oxidative_stress_repair,oxidative_stress_repair,0.2012930780965414,6.0,structural co-expression description; not a between-group significance test
GSE318937_exercise_oleuropein,,,,,module_pair_correlation,oxidative_stress_repair,stress_repair,-0.0420759014389925,4.0,structural co-expression description; not a between-group significance test
GSE318937_exercise_oleuropein,,,,,module_pair_correlation,nfkb_inflammation,sirtuin_repair,0.1450829193807028,21.0,structural co-expression description; not a between-group significance test
GSE318937_exercise_oleuropein,,,,,module_pair_correlation,nfkb_inflammation,oxidative_stress_repair,0.211514688458017,28.0,structural co-expression description; not a between-group significance test
GSE318937_exercise_oleuropein,,,,,module_pair_correlation,nfkb_inflammation,nfkb_inflammation,0.6442884239790165,21.0,structural co-expression description; not a between-group significance test
GSE318937_exercise_oleuropein,,,,,module_pair_correlation,nfkb_inflammation,nutrient_sensing,-0.1457901858630114,7.0,structural co-expression description; not a between-group significance test
GSE318937_exercise_oleuropein,,,,,module_pair_correlation,nfkb_inflammation,stress_repair,0.0588622112067709,7.0,structural co-expression description; not a between-group significance test
GSE318937_exercise_oleuropein,,,,,module_pair_correlation,innate_immune_inflammation,nad_salvage_core,0.1775314515189298,18.0,structural co-expression description; not a between-group significance test
GSE318937_exercise_oleuropein,,,,,module_pair_correlation,innate_immune_inflammation,nad_de_novo,0.3176416907573023,9.0,structural co-expression description; not a between-group significance test
GSE318937_exercise_oleuropein,,,,,module_pair_correlation,innate_immune_inflammation,nad_consumption_inflammation,0.3038138544585014,6.0,structural co-expression description; not a between-group significance test
GSE318937_exercise_oleuropein,,,,,module_pair_correlation,innate_immune_inflammation,nad_consumption_repair,0.0440832895881244,6.0,structural co-expression description; not a between-group significance test
GSE318937_exercise_oleuropein,,,,,module_pair_correlation,innate_immune_inflammation,sirtuin_repair,0.253268060113213,9.0,structural co-expression description; not a between-group significance test
GSE318937_exercise_oleuropein,,,,,module_pair_correlation,innate_immune_inflammation,mitochondrial_biogenesis,0.2019079903875269,6.0,structural co-expression description; not a between-group significance test
GSE318937_exercise_oleuropein,,,,,module_pair_correlation,innate_immune_inflammation,oxidative_stress_repair,0.2919831202024265,12.0,structural co-expression description; not a between-group significance test
GSE318937_exercise_oleuropein,,,,,module_pair_correlation,innate_immune_inflammation,nfkb_inflammation,0.4011033038791624,21.0,structural co-expression description; not a between-group significance test
GSE318937_exercise_oleuropein,,,,,module_pair_correlation,innate_immune_inflammation,innate_immune_inflammation,0.5689820142245193,3.0,structural co-expression description; not a between-group significance test
GSE318937_exercise_oleuropein,,,,,module_pair_correlation,innate_immune_inflammation,monocyte_macrophage,0.600184093315063,12.0,structural co-expression description; not a between-group significance test
GSE318937_exercise_oleuropein,,,,,module_pair_correlation,innate_immune_inflammation,macrophage_resolution,0.4634170291036169,6.0,structural co-expression description; not a between-group significance test
GSE318937_exercise_oleuropein,,,,,module_pair_correlation,innate_immune_inflammation,insulin_metabolism,0.0144424928479232,12.0,structural co-expression description; not a between-group significance test
GSE318937_exercise_oleuropein,,,,,module_pair_correlation,innate_immune_inflammation,nutrient_sensing,0.0804911530587901,3.0,structural co-expression description; not a between-group significance test
GSE318937_exercise_oleuropein,,,,,module_pair_correlation,innate_immune_inflammation,stress_repair,0.055064459996479,3.0,structural co-expression description; not a between-group significance test
GSE318937_exercise_oleuropein,,,,,module_pair_correlation,innate_immune_inflammation,mitochondrial_stress,0.0500481288906217,6.0,structural co-expression description; not a between-group significance test
GSE318937_exercise_oleuropein,,,,,module_pair_correlation,monocyte_macrophage,nad_salvage_core,0.1125919151663246,24.0,structural co-expression description; not a between-group significance test
GSE318937_exercise_oleuropein,,,,,module_pair_correlation,monocyte_macrophage,nad_de_novo,0.2677108449748767,12.0,structural co-expression description; not a between-group significance test
GSE318937_exercise_oleuropein,,,,,module_pair_correlation,monocyte_macrophage,nad_consumption_inflammation,0.2223755992447262,8.0,structural co-expression description; not a between-group significance test
GSE318937_exercise_oleuropein,,,,,module_pair_correlation,monocyte_macrophage,nad_consumption_repair,-0.1016576742518187,8.0,structural co-expression description; not a between-group significance test
GSE318937_exercise_oleuropein,,,,,module_pair_correlation,monocyte_macrophage,sirtuin_repair,0.1876826351940423,12.0,structural co-expression description; not a between-group significance test
GSE318937_exercise_oleuropein,,,,,module_pair_correlation,monocyte_macrophage,oxidative_stress_repair,0.2641331688586895,16.0,structural co-expression description; not a between-group significance test
GSE318937_exercise_oleuropein,,,,,module_pair_correlation,monocyte_macrophage,nfkb_inflammation,0.4671612246030727,28.0,structural co-expression description; not a between-group significance test
GSE318937_exercise_oleuropein,,,,,module_pair_correlation,monocyte_macrophage,monocyte_macrophage,0.6343289646252717,6.0,structural co-expression description; not a between-group significance test
GSE318937_exercise_oleuropein,,,,,module_pair_correlation,monocyte_macrophage,nutrient_sensing,-0.063733840899955,4.0,structural co-expression description; not a between-group significance test
GSE318937_exercise_oleuropein,,,,,module_pair_correlation,monocyte_macrophage,stress_repair,0.1061834370862628,4.0,structural co-expression description; not a between-group significance test
GSE318937_exercise_oleuropein,,,,,module_pair_correlation,macrophage_resolution,nad_salvage_core,0.0795217999177101,12.0,structural co-expression description; not a between-group significance test
GSE318937_exercise_oleuropein,,,,,module_pair_correlation,macrophage_resolution,nad_de_novo,0.2044575782279795,6.0,structural co-expression description; not a between-group significance test
GSE318937_exercise_oleuropein,,,,,module_pair_correlation,macrophage_resolution,nad_consumption_inflammation,0.2227569200555137,4.0,structural co-expression description; not a between-group significance test
GSE318937_exercise_oleuropein,,,,,module_pair_correlation,macrophage_resolution,nad_consumption_repair,-0.0438631562842852,4.0,structural co-expression description; not a between-group significance test
GSE318937_exercise_oleuropein,,,,,module_pair_correlation,macrophage_resolution,sirtuin_repair,0.0926570020848685,6.0,structural co-expression description; not a between-group significance test
GSE318937_exercise_oleuropein,,,,,module_pair_correlation,macrophage_resolution,mitochondrial_biogenesis,0.0485456155819462,4.0,structural co-expression description; not a between-group significance test
GSE318937_exercise_oleuropein,,,,,module_pair_correlation,macrophage_resolution,oxidative_stress_repair,0.1202392503131632,8.0,structural co-expression description; not a between-group significance test
GSE318937_exercise_oleuropein,,,,,module_pair_correlation,macrophage_resolution,nfkb_inflammation,0.2426106799681341,14.0,structural co-expression description; not a between-group significance test
GSE318937_exercise_oleuropein,,,,,module_pair_correlation,macrophage_resolution,monocyte_macrophage,0.50539151846737,8.0,structural co-expression description; not a between-group significance test
GSE318937_exercise_oleuropein,,,,,module_pair_correlation,macrophage_resolution,macrophage_resolution,0.2224595124917515,1.0,structural co-expression description; not a between-group significance test
GSE318937_exercise_oleuropein,,,,,module_pair_correlation,macrophage_resolution,nutrient_sensing,-0.0668763911610056,2.0,structural co-expression description; not a between-group significance test
GSE318937_exercise_oleuropein,,,,,module_pair_correlation,macrophage_resolution,stress_repair,0.1287382752529218,2.0,structural co-expression description; not a between-group significance test
GSE318937_exercise_oleuropein,,,,,module_pair_correlation,macrophage_resolution,mitochondrial_stress,0.0381258969982414,4.0,structural co-expression description; not a between-group significance test
GSE318937_exercise_oleuropein,,,,,module_pair_correlation,adipose_metabolism_resolution,nad_salvage_core,0.2170172412391378,12.0,structural co-expression description; not a between-group significance test
GSE318937_exercise_oleuropein,,,,,module_pair_correlation,adipose_metabolism_resolution,nad_de_novo,0.273696795144514,6.0,structural co-expression description; not a between-group significance test
GSE318937_exercise_oleuropein,,,,,module_pair_correlation,adipose_metabolism_resolution,nad_consumption_inflammation,0.2899740491439061,4.0,structural co-expression description; not a between-group significance test
GSE318937_exercise_oleuropein,,,,,module_pair_correlation,adipose_metabolism_resolution,nad_consumption_repair,0.1315882354699252,4.0,structural co-expression description; not a between-group significance test
GSE318937_exercise_oleuropein,,,,,module_pair_correlation,adipose_metabolism_resolution,sirtuin_repair,0.2244509715553263,6.0,structural co-expression description; not a between-group significance test
GSE318937_exercise_oleuropein,,,,,module_pair_correlation,adipose_metabolism_resolution,ampk_mitochondria_repair,-0.0308300115420105,6.0,structural co-expression description; not a between-group significance test
GSE318937_exercise_oleuropein,,,,,module_pair_correlation,adipose_metabolism_resolution,mitochondrial_biogenesis,0.1823173247036015,4.0,structural co-expression description; not a between-group significance test
GSE318937_exercise_oleuropein,,,,,module_pair_correlation,adipose_metabolism_resolution,oxidative_stress_repair,0.2298456046466738,8.0,structural co-expression description; not a between-group significance test
GSE318937_exercise_oleuropein,,,,,module_pair_correlation,adipose_metabolism_resolution,nfkb_inflammation,0.1910285361031802,14.0,structural co-expression description; not a between-group significance test
GSE318937_exercise_oleuropein,,,,,module_pair_correlation,adipose_metabolism_resolution,innate_immune_inflammation,0.4849674891753326,6.0,structural co-expression description; not a between-group significance test
GSE318937_exercise_oleuropein,,,,,module_pair_correlation,adipose_metabolism_resolution,monocyte_macrophage,0.386731061754654,8.0,structural co-expression description; not a between-group significance test
GSE318937_exercise_oleuropein,,,,,module_pair_correlation,adipose_metabolism_resolution,macrophage_resolution,0.3008961697684457,4.0,structural co-expression description; not a between-group significance test
GSE318937_exercise_oleuropein,,,,,module_pair_correlation,adipose_metabolism_resolution,adipose_metabolism_resolution,0.7894246594647979,1.0,structural co-expression description; not a between-group significance test
GSE318937_exercise_oleuropein,,,,,module_pair_correlation,adipose_metabolism_resolution,insulin_metabolism,0.0699345500169069,8.0,structural co-expression description; not a between-group significance test
GSE318937_exercise_oleuropein,,,,,module_pair_correlation,adipose_metabolism_resolution,nutrient_sensing,0.1103355837562654,2.0,structural co-expression description; not a between-group significance test
GSE318937_exercise_oleuropein,,,,,module_pair_correlation,adipose_metabolism_resolution,stress_repair,-0.0079436677784648,2.0,structural co-expression description; not a between-group significance test
GSE318937_exercise_oleuropein,,,,,module_pair_correlation,adipose_metabolism_resolution,dna_damage_repair,0.3613956291034091,6.0,structural co-expression description; not a between-group significance test
GSE318937_exercise_oleuropein,,,,,module_pair_correlation,adipose_metabolism_resolution,autophagy_repair,0.1025774773570396,8.0,structural co-expression description; not a between-group significance test
GSE318937_exercise_oleuropein,,,,,module_pair_correlation,adipose_metabolism_resolution,mitochondrial_stress,0.0012694303677855,4.0,structural co-expression description; not a between-group significance test
GSE318937_exercise_oleuropein,,,,,module_pair_correlation,adipose_metabolism_inflammation,nad_salvage_core,0.1481068342647852,6.0,structural co-expression description; not a between-group significance test
GSE318937_exercise_oleuropein,,,,,module_pair_correlation,adipose_metabolism_inflammation,nad_de_novo,0.1678248569080686,3.0,structural co-expression description; not a between-group significance test
GSE318937_exercise_oleuropein,,,,,module_pair_correlation,adipose_metabolism_inflammation,nad_consumption_inflammation,0.2176235054452449,2.0,structural co-expression description; not a between-group significance test
GSE318937_exercise_oleuropein,,,,,module_pair_correlation,adipose_metabolism_inflammation,nad_consumption_repair,0.0897930750645064,2.0,structural co-expression description; not a between-group significance test
GSE318937_exercise_oleuropein,,,,,module_pair_correlation,adipose_metabolism_inflammation,sirtuin_repair,0.1874957303035973,3.0,structural co-expression description; not a between-group significance test
GSE318937_exercise_oleuropein,,,,,module_pair_correlation,adipose_metabolism_inflammation,ampk_mitochondria_repair,-0.0453672219529295,3.0,structural co-expression description; not a between-group significance test
GSE318937_exercise_oleuropein,,,,,module_pair_correlation,adipose_metabolism_inflammation,mitochondrial_biogenesis,0.1588988535034819,2.0,structural co-expression description; not a between-group significance test
GSE318937_exercise_oleuropein,,,,,module_pair_correlation,adipose_metabolism_inflammation,oxidative_stress_repair,0.1493805425840424,4.0,structural co-expression description; not a between-group significance test
GSE318937_exercise_oleuropein,,,,,module_pair_correlation,adipose_metabolism_inflammation,nfkb_inflammation,0.1607135940215914,7.0,structural co-expression description; not a between-group significance test
GSE318937_exercise_oleuropein,,,,,module_pair_correlation,adipose_metabolism_inflammation,innate_immune_inflammation,0.3797050105367008,3.0,structural co-expression description; not a between-group significance test
GSE318937_exercise_oleuropein,,,,,module_pair_correlation,adipose_metabolism_inflammation,monocyte_macrophage,0.2806159049899867,4.0,structural co-expression description; not a between-group significance test
GSE318937_exercise_oleuropein,,,,,module_pair_correlation,adipose_metabolism_inflammation,macrophage_resolution,0.2110830425777765,2.0,structural co-expression description; not a between-group significance test
GSE318937_exercise_oleuropein,,,,,module_pair_correlation,adipose_metabolism_inflammation,adipose_metabolism_resolution,0.7881372431829654,2.0,structural co-expression description; not a between-group significance test
GSE318937_exercise_oleuropein,,,,,module_pair_correlation,adipose_metabolism_inflammation,adipose_metabolism_inflammation,1.0,1.0,structural co-expression description; not a between-group significance test
GSE318937_exercise_oleuropein,,,,,module_pair_correlation,adipose_metabolism_inflammation,insulin_metabolism,0.040614234655567,4.0,structural co-expression description; not a between-group significance test
GSE318937_exercise_oleuropein,,,,,module_pair_correlation,adipose_metabolism_inflammation,nutrient_sensing,0.0764235488697747,1.0,structural co-expression description; not a between-group significance test
GSE318937_exercise_oleuropein,,,,,module_pair_correlation,adipose_metabolism_inflammation,stress_repair,-0.0695626388828378,1.0,structural co-expression description; not a between-group significance test
GSE318937_exercise_oleuropein,,,,,module_pair_correlation,adipose_metabolism_inflammation,dna_damage_repair,0.2667430594436845,3.0,structural co-expression description; not a between-group significance test
GSE318937_exercise_oleuropein,,,,,module_pair_correlation,adipose_metabolism_inflammation,autophagy_repair,0.1077289057882602,4.0,structural co-expression description; not a between-group significance test
GSE318937_exercise_oleuropein,,,,,module_pair_correlation,adipose_metabolism_inflammation,mitochondrial_stress,-0.0091983945789391,2.0,structural co-expression description; not a between-group significance test
GSE318937_exercise_oleuropein,,,,,module_pair_correlation,insulin_metabolism,nad_salvage_core,0.1395306814295684,24.0,structural co-expression description; not a between-group significance test
GSE318937_exercise_oleuropein,,,,,module_pair_correlation,insulin_metabolism,nad_de_novo,0.1295036195202951,12.0,structural co-expression description; not a between-group significance test
GSE318937_exercise_oleuropein,,,,,module_pair_correlation,insulin_metabolism,nad_consumption_inflammation,0.2262436684032423,8.0,structural co-expression description; not a between-group significance test
GSE318937_exercise_oleuropein,,,,,module_pair_correlation,insulin_metabolism,nad_consumption_repair,0.4577298895553597,8.0,structural co-expression description; not a between-group significance test
GSE318937_exercise_oleuropein,,,,,module_pair_correlation,insulin_metabolism,sirtuin_repair,0.1669260147427545,12.0,structural co-expression description; not a between-group significance test
GSE318937_exercise_oleuropein,,,,,module_pair_correlation,insulin_metabolism,mitochondrial_biogenesis,0.2695053806692509,8.0,structural co-expression description; not a between-group significance test
GSE318937_exercise_oleuropein,,,,,module_pair_correlation,insulin_metabolism,oxidative_stress_repair,0.0999840913051975,16.0,structural co-expression description; not a between-group significance test
GSE318937_exercise_oleuropein,,,,,module_pair_correlation,insulin_metabolism,nfkb_inflammation,-0.1317085832618427,28.0,structural co-expression description; not a between-group significance test
GSE318937_exercise_oleuropein,,,,,module_pair_correlation,insulin_metabolism,monocyte_macrophage,-0.0908978022495408,16.0,structural co-expression description; not a between-group significance test
GSE318937_exercise_oleuropein,,,,,module_pair_correlation,insulin_metabolism,macrophage_resolution,-0.0674878188230213,8.0,structural co-expression description; not a between-group significance test
GSE318937_exercise_oleuropein,,,,,module_pair_correlation,insulin_metabolism,insulin_metabolism,0.2603919315015537,6.0,structural co-expression description; not a between-group significance test
GSE318937_exercise_oleuropein,,,,,module_pair_correlation,insulin_metabolism,nutrient_sensing,0.3592452998515312,4.0,structural co-expression description; not a between-group significance test
GSE318937_exercise_oleuropein,,,,,module_pair_correlation,insulin_metabolism,stress_repair,0.1482376113771628,4.0,structural co-expression description; not a between-group significance test
GSE318937_exercise_oleuropein,,,,,module_pair_correlation,insulin_metabolism,mitochondrial_stress,0.0360600364178084,8.0,structural co-expression description; not a between-group significance test
GSE318937_exercise_oleuropein,,,,,module_pair_correlation,nutrient_sensing,sirtuin_repair,0.3644883179874633,3.0,structural co-expression description; not a between-group significance test
GSE318937_exercise_oleuropein,,,,,module_pair_correlation,nutrient_sensing,oxidative_stress_repair,0.3615171930522473,4.0,structural co-expression description; not a between-group significance test
GSE318937_exercise_oleuropein,,,,,module_pair_correlation,nutrient_sensing,nutrient_sensing,1.0,1.0,structural co-expression description; not a between-group significance test
GSE318937_exercise_oleuropein,,,,,module_pair_correlation,nutrient_sensing,stress_repair,-0.1432233729862294,1.0,structural co-expression description; not a between-group significance test
GSE318937_exercise_oleuropein,,,,,module_pair_correlation,stress_repair,stress_repair,1.0,1.0,structural co-expression description; not a between-group significance test
GSE318937_exercise_oleuropein,,,,,module_pair_correlation,dna_damage_repair,nad_salvage_core,0.1980744422123323,18.0,structural co-expression description; not a between-group significance test
GSE318937_exercise_oleuropein,,,,,module_pair_correlation,dna_damage_repair,nad_de_novo,0.2438680571372287,9.0,structural co-expression description; not a between-group significance test
GSE318937_exercise_oleuropein,,,,,module_pair_correlation,dna_damage_repair,nad_consumption_inflammation,0.2722490621543661,6.0,structural co-expression description; not a between-group significance test
GSE318937_exercise_oleuropein,,,,,module_pair_correlation,dna_damage_repair,nad_consumption_repair,0.4503647266221953,6.0,structural co-expression description; not a between-group significance test
GSE318937_exercise_oleuropein,,,,,module_pair_correlation,dna_damage_repair,sirtuin_repair,0.3364088866204231,9.0,structural co-expression description; not a between-group significance test
GSE318937_exercise_oleuropein,,,,,module_pair_correlation,dna_damage_repair,mitochondrial_biogenesis,0.5127911625201877,6.0,structural co-expression description; not a between-group significance test
GSE318937_exercise_oleuropein,,,,,module_pair_correlation,dna_damage_repair,oxidative_stress_repair,0.3501213877729892,12.0,structural co-expression description; not a between-group significance test
GSE318937_exercise_oleuropein,,,,,module_pair_correlation,dna_damage_repair,nfkb_inflammation,0.0090650862869119,21.0,structural co-expression description; not a between-group significance test
GSE318937_exercise_oleuropein,,,,,module_pair_correlation,dna_damage_repair,innate_immune_inflammation,0.3476578008734949,9.0,structural co-expression description; not a between-group significance test
GSE318937_exercise_oleuropein,,,,,module_pair_correlation,dna_damage_repair,monocyte_macrophage,0.2659770989545876,12.0,structural co-expression description; not a between-group significance test
GSE318937_exercise_oleuropein,,,,,module_pair_correlation,dna_damage_repair,macrophage_resolution,0.2374020167474609,6.0,structural co-expression description; not a between-group significance test
GSE318937_exercise_oleuropein,,,,,module_pair_correlation,dna_damage_repair,insulin_metabolism,0.2705387177460478,12.0,structural co-expression description; not a between-group significance test
GSE318937_exercise_oleuropein,,,,,module_pair_correlation,dna_damage_repair,nutrient_sensing,0.5979495310493937,3.0,structural co-expression description; not a between-group significance test
GSE318937_exercise_oleuropein,,,,,module_pair_correlation,dna_damage_repair,stress_repair,0.1061805405990919,3.0,structural co-expression description; not a between-group significance test
GSE318937_exercise_oleuropein,,,,,module_pair_correlation,dna_damage_repair,dna_damage_repair,0.5893536796864344,3.0,structural co-expression description; not a between-group significance test
GSE318937_exercise_oleuropein,,,,,module_pair_correlation,dna_damage_repair,mitochondrial_stress,0.1274194413233578,6.0,structural co-expression description; not a between-group significance test
GSE318937_exercise_oleuropein,,,,,module_pair_correlation,autophagy_repair,nad_salvage_core,0.1035285148496071,24.0,structural co-expression description; not a between-group significance test
GSE318937_exercise_oleuropein,,,,,module_pair_correlation,autophagy_repair,nad_de_novo,0.1185108586124449,12.0,structural co-expression description; not a between-group significance test
GSE318937_exercise_oleuropein,,,,,module_pair_correlation,autophagy_repair,nad_consumption_inflammation,0.0252867738691717,8.0,structural co-expression description; not a between-group significance test
GSE318937_exercise_oleuropein,,,,,module_pair_correlation,autophagy_repair,nad_consumption_repair,0.2561828836702994,8.0,structural co-expression description; not a between-group significance test
GSE318937_exercise_oleuropein,,,,,module_pair_correlation,autophagy_repair,sirtuin_repair,0.3159127548487709,12.0,structural co-expression description; not a between-group significance test
GSE318937_exercise_oleuropein,,,,,module_pair_correlation,autophagy_repair,mitochondrial_biogenesis,0.4945632890589231,8.0,structural co-expression description; not a between-group significance test
GSE318937_exercise_oleuropein,,,,,module_pair_correlation,autophagy_repair,oxidative_stress_repair,0.3731355443165062,16.0,structural co-expression description; not a between-group significance test
GSE318937_exercise_oleuropein,,,,,module_pair_correlation,autophagy_repair,nfkb_inflammation,0.0953939722247649,28.0,structural co-expression description; not a between-group significance test
GSE318937_exercise_oleuropein,,,,,module_pair_correlation,autophagy_repair,innate_immune_inflammation,0.2126215422612225,12.0,structural co-expression description; not a between-group significance test
GSE318937_exercise_oleuropein,,,,,module_pair_correlation,autophagy_repair,monocyte_macrophage,0.1266312722849542,16.0,structural co-expression description; not a between-group significance test
GSE318937_exercise_oleuropein,,,,,module_pair_correlation,autophagy_repair,macrophage_resolution,0.107406332771891,8.0,structural co-expression description; not a between-group significance test
GSE318937_exercise_oleuropein,,,,,module_pair_correlation,autophagy_repair,insulin_metabolism,0.1573348377818269,16.0,structural co-expression description; not a between-group significance test
GSE318937_exercise_oleuropein,,,,,module_pair_correlation,autophagy_repair,nutrient_sensing,0.6335050310155199,4.0,structural co-expression description; not a between-group significance test
GSE318937_exercise_oleuropein,,,,,module_pair_correlation,autophagy_repair,stress_repair,-0.0119762042161767,4.0,structural co-expression description; not a between-group significance test
GSE318937_exercise_oleuropein,,,,,module_pair_correlation,autophagy_repair,dna_damage_repair,0.4795549185542518,12.0,structural co-expression description; not a between-group significance test
GSE318937_exercise_oleuropein,,,,,module_pair_correlation,autophagy_repair,autophagy_repair,0.5939136209220423,6.0,structural co-expression description; not a between-group significance test
GSE318937_exercise_oleuropein,,,,,module_pair_correlation,autophagy_repair,mitochondrial_stress,0.2478352205550782,8.0,structural co-expression description; not a between-group significance test
GSE318937_exercise_oleuropein,,,,,module_pair_correlation,mitochondrial_stress,nad_salvage_core,0.0261259218812243,12.0,structural co-expression description; not a between-group significance test
GSE318937_exercise_oleuropein,,,,,module_pair_correlation,mitochondrial_stress,nad_de_novo,0.0291452928124168,6.0,structural co-expression description; not a between-group significance test
GSE318937_exercise_oleuropein,,,,,module_pair_correlation,mitochondrial_stress,nad_consumption_inflammation,-0.0966323870212514,4.0,structural co-expression description; not a between-group significance test
GSE318937_exercise_oleuropein,,,,,module_pair_correlation,mitochondrial_stress,nad_consumption_repair,0.0707650747417273,4.0,structural co-expression description; not a between-group significance test
GSE318937_exercise_oleuropein,,,,,module_pair_correlation,mitochondrial_stress,sirtuin_repair,0.0782454274527614,6.0,structural co-expression description; not a between-group significance test
